dcterms:media,dcterms:subject,Expected
Arquin_061_197.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_061_198.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_061_199.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_061_200.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_061_201.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation), nudes (representations)",4
Arquin_061_202.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_061_203.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_061_204.jpg,artist's portrait,1
Arquin_061_205.jpg,"oil paintings (visual works),  landscape (representation)",2
Arquin_061_206.jpg,"oil paintings (visual works),  landscape (representation)",2
Arquin_061_207.jpg,oil paintings (visual works),1
Arquin_061_208.jpg,oil paintings (visual works),1
Arquin_061_209.jpg,oil paintings (visual works),1
Arquin_061_210.jpg,oil paintings (visual works),1
Arquin_061_211.jpg,oil paintings (visual works),1
Arquin_061_212.jpg,oil paintings (visual works),1
Arquin_061_213.jpg,oil paintings (visual works),1
Arquin_061_214.jpg,oil paintings (visual works),1
Arquin_061_215.jpg,artist's portrait,1
Arquin_061_216.jpg,mosaics (visual works),1
Arquin_061_217.jpg,mosaics (visual works),1
Arquin_061_218.jpg,mosaics (visual works),1
Arquin_061_219.jpg,mosaics (visual works),1
Arquin_061_220.jpg,oil paintings (visual works),1
Arquin_061_221.jpg,oil paintings (visual works),1
Arquin_061_222.jpg,oil paintings (visual works),1
Arquin_061_223.jpg,"murals (general, decorations on wall)",2
Arquin_061_224.jpg,oil paintings (visual works),1
Arquin_061_225.jpg,oil paintings (visual works),1
Arquin_061_226.jpg,oil paintings (visual works),1
Arquin_061_227.jpg,bas-relief (sculpture),1
Arquin_061_228.jpg,"Chichimec (culture or style), Pre-Columbian (American), serpent (general, animal)",4
Arquin_061_229.jpg,"Chichimec (culture or style), Pre-Columbian (American), pyramid (tomb or platform)",3
Arquin_061_230.jpg,"Chichimec (culture or style), Pre-Columbian (American), pyramid (tomb or platform)",3
Arquin_061_231.jpg,"stela, Zapotec (culture or style), bas-relief (sculpture)",3
Arquin_061_232.jpg,"Chichimec (culture or style), Pre-Columbian (American), pyramid (tomb or platform)",3
Arquin_061_233.jpg,"Chichimec (culture or style), Pre-Columbian (American), pyramid (tomb or platform)",3
Arquin_061_234.jpg,oil paintings (visual works),1
Arquin_061_235.jpg,"oil paintings (visual works), portraits",2
Arquin_061_236.jpg,"Zapotec (culture or style), sculpture (visual works)",2
Arquin_061_237.jpg,"vessels (containers), indigenous peoples",2
Arquin_061_238.jpg,"sculpture (visual works), indigneous peoples",2
Arquin_061_239.jpg,"sculpture (visual works), indigneous peoples",2
Arquin_061_240.jpg,"sculpture (visual works), indigneous peoples",2
Arquin_061_241.jpg,"indigenous people, Taino",2
Arquin_061_242.jpg,"indigenous peoples, textile art (visual works), Paracas, Paracas Necropolis",4
Arquin_062_001.jpg,oil paintings (visual works),1
Arquin_062_002.jpg,lithography,1
Arquin_062_003.jpg,lithography,1
Arquin_062_004.jpg,oil paintings (visual works),1
Arquin_062_005.jpg,oil paintings (visual works),1
Arquin_062_006.jpg,oil paintings (visual works),1
Arquin_062_007.jpg,oil paintings (visual works),1
Arquin_062_008.jpg,artist's portrait,1
Arquin_062_009.jpg,oil paintings (visual works),1
Arquin_062_010.jpg,oil paintings (visual works),1
Arquin_062_011.jpg,"oil paintings (visual works), trees",2
Arquin_062_012.jpg,oil paintings (visual works),1
Arquin_062_013.jpg,oil paintings (visual works),1
Arquin_062_014.jpg,oil paintings (visual works),1
Arquin_062_015.jpg,oil paintings (visual works),1
Arquin_062_016.jpg,oil paintings (visual works),1
Arquin_062_017.jpg,oil paintings (visual works),1
Arquin_062_018.jpg,"oil paintings (visual works), cactus (family)",2
Arquin_062_019.jpg,"oil paintings (visual works), bathers",2
Arquin_062_020.jpg,"oil paintings (visual works), portraits",2
Arquin_062_021.jpg,"gouaches (paintings), nudes (representations)",2
Arquin_062_022.jpg,oil paintings (visual works),1
Arquin_062_023.jpg,oil paintings (visual works),1
Arquin_062_024.jpg,nudes (representations),1
Arquin_062_025.jpg,oil paintings (visual works),1
Arquin_062_026.jpg,"oil paintings (visual works), trees",2
Arquin_062_027.jpg,"oil paintings (visual works), landscapes (representations)",2
Arquin_062_028.jpg,"oil paintings (visual works), landscapes (representations)",2
Arquin_062_029.jpg,oil paintings (visual works),1
Arquin_062_030.jpg,artist's portrait,1
Arquin_062_031.jpg,oil paintings (visual works),1
Arquin_062_032.jpg,"self-portrait, oil paintings (visual works), cactus (family)",3
Arquin_062_033.jpg,oil paintings (visual works),1
Arquin_062_034.jpg,oil paintings (visual works),1
Arquin_062_035.jpg,oil paintings (visual works),1
Arquin_062_036.jpg,oil paintings (visual works),1
Arquin_062_037.jpg,artist's portrait,1
Arquin_062_038.jpg,"oil paintings (visual works), nudes (representations)",2
Arquin_062_039.jpg,oil paintings (visual works),1
Arquin_062_040.jpg,oil paintings (visual works),1
Arquin_062_041.jpg,oil paintings (visual works),1
Arquin_062_042.jpg,oil paintings (visual works),1
Arquin_062_043.jpg,artist's portrait,1
Arquin_062_044.jpg,oil paintings (visual works),1
Arquin_062_045.jpg,"oil paintings (visual works), portraits",2
Arquin_062_046.jpg,"oil paintings (visual works), portraits",2
Arquin_062_047.jpg,"oil paintings (visual works), self-portrait",2
Arquin_062_048.jpg,"oil paintings (visual works), self-portrait",2
Arquin_062_049.jpg,oil paintings (visual works),1
Arquin_062_050.jpg,"oil paintings (visual works), landscapes (representations)",2
Arquin_062_051.jpg,"oil paintings (visual works), landscapes (representations)",2
Arquin_062_052.jpg,artist's portrait,1
Arquin_062_053.jpg,oil paintings (visual works),1
Arquin_062_054.jpg,oil paintings (visual works),1
Arquin_062_055.jpg,"oil paintings (visual works), still-life",2
Arquin_062_056.jpg,oil paintings (visual works),1
Arquin_062_057.jpg,oil paintings (visual works),1
Arquin_062_058.jpg,oil paintings (visual works),1
Arquin_062_059.jpg,oil paintings (visual works),1
Arquin_062_060.jpg,oil paintings (visual works),1
Arquin_062_061.jpg,"oil paintings (visual works), still-life",2
Arquin_062_062.jpg,oil paintings (visual works),1
Arquin_062_063.jpg,"oil paintings (visual works), landscapes (representations)",2
Arquin_062_064.jpg,"oil paintings (visual works), landscapes (representations)",2
Arquin_062_065.jpg,"oil paintings (visual works), cupola",2
Arquin_062_066.jpg,oil paintings (visual works),1
Arquin_062_067.jpg,oil paintings (visual works),1
Arquin_062_068.jpg,artist's portrait,1
Arquin_062_069.jpg,artist's portrait,1
Arquin_062_070.jpg,oil paintings (visual works),1
Arquin_062_071.jpg,oil paintings (visual works),1
Arquin_062_072.jpg,oil paintings (visual works),1
Arquin_062_073.jpg,oil paintings (visual works),1
Arquin_062_074.jpg,oil paintings (visual works),1
Arquin_062_075.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_076.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_077.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_078.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_079.jpg,artist's portrait,1
Arquin_062_080.jpg,tempera paintings,1
Arquin_062_081.jpg,tempera paintings,1
Arquin_062_082.jpg,artist's portrait,1
Arquin_062_083.jpg,artist's portrait,1
Arquin_062_084.jpg,"tempera paintings, portrait",2
Arquin_062_085.jpg,tempera paintings,1
Arquin_062_086.jpg,tempera paintings,1
Arquin_062_087.jpg,tempera paintings,1
Arquin_062_088.jpg,"tempera paintings, portrait",2
Arquin_062_089.jpg,"tempera paintings, landscape (representation)",2
Arquin_062_090.jpg,tempera paintings,1
Arquin_062_091.jpg,"tempera paintings, landscape (representation)",2
Arquin_062_092.jpg,"tempera paintings, landscape (representation)",2
Arquin_062_093.jpg,oil paintings (visual works),1
Arquin_062_094.jpg,drawing (visual work),1
Arquin_062_095.jpg,oil paintings (visual works),1
Arquin_062_096.jpg,oil paintings (visual works),1
Arquin_062_097.jpg,oil paintings (visual works),1
Arquin_062_098.jpg,oil paintings (visual works),1
Arquin_062_099.jpg,"oil paintings (visual works), portraits",2
Arquin_062_100.jpg,pyroxylin,1
Arquin_062_101.jpg,oil paintings (visual works),1
Arquin_062_102.jpg,oil paintings (visual works),1
Arquin_062_103.jpg,fresco (painting),1
Arquin_062_104.jpg,oil paintings (visual works),1
Arquin_062_105.jpg,"oil paintings (visual works), crucifixion",2
Arquin_062_106.jpg,oil paintings (visual works),1
Arquin_062_107.jpg,oil paintings (visual works),1
Arquin_062_108.jpg,oil paintings (visual works),1
Arquin_062_109.jpg,pyroxylin,1
Arquin_062_110.jpg,"oil paintings (visual works), portraits",2
Arquin_062_111.jpg,"oil paintings (visual works), resurrection (doctrinal concept)",2
Arquin_062_112.jpg,"oil paintings (visual works), portraits",2
Arquin_062_113.jpg,"oil paintings (visual works), portraits",2
Arquin_062_114.jpg,oil paintings (visual works),1
Arquin_062_115.jpg,oil paintings (visual works),1
Arquin_062_116.jpg,oil paintings (visual works),1
Arquin_062_117.jpg,oil paintings (visual works),1
Arquin_062_118.jpg,"oil paintings (visual works), volcano",2
Arquin_062_119.jpg,oil paintings (visual works),1
Arquin_062_120.jpg,artist's portrait,1
Arquin_062_121.jpg,oil paintings (visual works),1
Arquin_062_122.jpg,"oil paintings (visual works), portraits",2
Arquin_062_123.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_124.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_125.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_126.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_127.jpg,mosaics (visual works),1
Arquin_062_128.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_129.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_130.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_131.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_132.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_133.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_134.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_135.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_136.jpg,mosaics (visual works),1
Arquin_062_137.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_138.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_139.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_140.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_141.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_142.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_143.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_144.jpg,mosaics (visual works),1
Arquin_062_145.jpg,mosaics (visual works),1
Arquin_062_146.jpg,mosaics (visual works),1
Arquin_062_147.jpg,mosaics (visual works),1
Arquin_062_148.jpg,mosaics (visual works),1
Arquin_062_149.jpg,mosaics (visual works),1
Arquin_062_150.jpg,mosaics (visual works),1
Arquin_062_151.jpg,mosaics (visual works),1
Arquin_062_152.jpg,mosaics (visual works),1
Arquin_062_153.jpg,"mosaics (visual works), scaffolds",2
Arquin_062_154.jpg,mosaics (visual works),1
Arquin_062_155.jpg,mosaics (visual works),1
Arquin_062_156.jpg,mosaics (visual works),1
Arquin_062_157.jpg,mosaics (visual works),1
Arquin_062_158.jpg,mosaics (visual works),1
Arquin_062_159.jpg,"mosaics (visual works), skull (skeleton component)",2
Arquin_062_160.jpg,mosaics (visual works),1
Arquin_062_161.jpg,mosaics (visual works),1
Arquin_062_162.jpg,mosaics (visual works),1
Arquin_062_163.jpg,mosaics (visual works),1
Arquin_062_164.jpg,"mosaics (visual works), living room",2
Arquin_062_165.jpg,"mosaics (visual works), living room",2
Arquin_062_166.jpg,mosaics (visual works),1
Arquin_062_167.jpg,mosaics (visual works),1
Arquin_062_168.jpg,"mosaics (visual works), terrace (landscaped-site element), windows",3
Arquin_062_169.jpg,"mosaics (visual works), terrace (landscaped-site element), windows",3
Arquin_062_170.jpg,"mosaics (visual works), terrace (landscaped-site element), windows",3
Arquin_062_171.jpg,"mosaics (visual works), terrace (landscaped-site element), windows",3
Arquin_062_172.jpg,"mosaics (visual works), terrace (landscaped-site element), windows",3
Arquin_062_173.jpg,"mosaics (visual works), terrace (landscaped-site element), windows, stairs",4
Arquin_062_174.jpg,"mosaics (visual works), windows",2
Arquin_062_175.jpg,garden (open space),1
Arquin_062_176.jpg,"mosaics (visual works), windows",2
Arquin_062_177.jpg,"mosaics (visual works), terrace (landscaped-site element), garden (open space)",3
Arquin_062_178.jpg,"mosaics (visual works), terrace (landscaped-site element), garden (open space), windows",4
Arquin_062_179.jpg,"mosaics (visual works), terrace (landscaped-site element), garden (open space), windows",4
Arquin_062_180.jpg,"mosaics (visual works), windows",2
Arquin_062_181.jpg,"mosaics (visual works), windows, patio (recreation area), living room",4
Arquin_062_182.jpg,"mosaics (visual works), windows, living room",3
Arquin_062_183.jpg,"mosaics (visual works), windows, living room",3
Arquin_062_184.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_185.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_186.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_187.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_188.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_189.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_190.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_191.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_192.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_193.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_194.jpg,"mural paintings (visual works), restaurant",2
Arquin_062_195.jpg,"directional signs, museums (institutions)",2
Arquin_062_196.jpg,"directional signs, museums (institutions)",2
Arquin_062_197.jpg,"museums (institutions), exhibition space",2
Arquin_062_198.jpg,"museums (institutions), exhibition space",2
Arquin_062_199.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_200.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_201.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_202.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_203.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_204.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_205.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_206.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_207.jpg,"museums (institutions), exhibition space, showcases, Chancay",4
Arquin_062_208.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_209.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_210.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_211.jpg,"museums (institutions), exhibition space, showcases, goldsmithing",4
Arquin_062_212.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_213.jpg,"museums (institutions), exhibition space, showcases",3
Arquin_062_214.jpg,"museums (institutions), exhibition space, showcases, mother of pearl, gold (metal), copper (metal)",6
Arquin_062_215.jpg,"oil paintings (visual works), centaurs, Mexican Muralist (movement)",3
Arquin_062_216.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_217.jpg,"oil paintings (visual works), centaurs, Mexican Muralist (movement)",3
Arquin_062_218.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_219.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_220.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_221.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_222.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_223.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_224.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_225.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_226.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_227.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_062_228.jpg,"lithograph, skulls (skeleton components)",2
Arquin_062_229.jpg,"lithograph, skulls (skeleton components)",2
Arquin_062_230.jpg,"skyscraper, windows",2
Arquin_062_231.jpg,"Prairie School, house",2
Arquin_062_232.jpg,apartment building,1
Arquin_062_233.jpg,"skyscraper, windows",2
Arquin_062_234.jpg,"skyscraper, windows",2
Arquin_062_235.jpg,"skyscraper, windows",2
Arquin_062_236.jpg,"skyscraper, windows",2
Arquin_062_237.jpg,apartment building,1
Arquin_062_238.jpg,"skyscraper, windows",2
Arquin_062_239.jpg,"skyscraper, windows",2
Arquin_062_240.jpg,"ministry (governmental body), ministry (government building), arches, balustrades",4
Arquin_062_241.jpg,"ministry (governmental body), ministry (government building), mural paintings (visual works)",3
Arquin_062_242.jpg,"ministry (governmental body), ministry (government building), arches, balustrades",4
Arquin_062_243.jpg,"palaces, doors, murals (visual works)",3
Arquin_062_244.jpg,art museum (building),1
Arquin_062_245.jpg,art museum (building),1
Arquin_062_246.jpg,"Mesoamerican, temple complexes",2
Arquin_063_0001.jpg,"oil paintings (visual works), self-portrait",2
Arquin_063_0002.jpg,"oil paintings (visual works), self-portrait",2
Arquin_063_0003.jpg,"oil paintings (visual works), self-portrait, Mexican Muralist (movement)",3
Arquin_063_0004.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0005.jpg,"oil paintings (visual works), Mexican Muralist (movement), threshing",3
Arquin_063_0006.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0007.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0008.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0009.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0010.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0011.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0012.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0013.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0014.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0015.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0016.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0017.jpg,"oil paintings (visual works),  portrait",2
Arquin_063_0018.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0019.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0020.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0021.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0022.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0023.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0024.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0025.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0026.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0027.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0028.jpg,"oil paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0029.jpg,"oil paintings (visual works), Mexican Muralist (movement), portrait",3
Arquin_063_0030.jpg,"oil paintings (visual works), Mexican Muralist (movement), still-life",3
Arquin_063_0031.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0032.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0033.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0034.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0035.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0036.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0037.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0038.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0039.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0040.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0041.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0042.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0043.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0044.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0045.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0046.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0047.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0048.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0049.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0050.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0051.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0052.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0053.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0054.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0055.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0056.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0057.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0058.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0059.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0060.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0061.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0062.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0063.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0064.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0065.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0066.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0067.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0068.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0069.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0070.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0071.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0072.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0073.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0074.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0075.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0076.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0077.jpg,"doors, Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0078.jpg,"doors, Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0079.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0080.jpg,"mural paintings (visual works), Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0081.jpg,"façade, Mexican Muralist (movement), chapel (room or structure)",3
Arquin_063_0082.jpg,"oil paintings (visual works), Mexican Muralist (movement), landscape (representation)",3
Arquin_063_0083.jpg,"drawings (visual works), Mexican Muralist (movement)",2
Arquin_063_0084.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0085.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0086.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0087.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0088.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0089.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0090.jpg,"stained glass (visual works), Mexican Muralist (movement)",2
Arquin_063_0091.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0092.jpg,"stained glass (visual works), Mexican Muralist (movement)",2
Arquin_063_0093.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0094.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0095.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0096.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0097.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0098.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0099.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0100.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0101.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0102.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0103.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0104.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0105.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0106.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0107.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0108.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0109.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0110.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0111.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0112.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0113.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0114.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0115.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0116.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0117.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0118.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0119.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0120.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0121.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0122.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0123.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0124.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
Arquin_063_0125.jpg,"mural paintings (visual works), Mexican Muralist (movement)",2
